colony,date,ant_id,x,y,file_name,ant_type
N4,8/15/12,120,1430.62658,396.196203,4030,2
N4,8/15/12,120,1435.18354,393.158228,4049,2
N4,8/15/12,120,1427.58861,349.107595,4068,2
N4,8/15/12,120,1448.85443,347.588608,4069,2
N4,8/15/12,120,1391.13291,330.879747,4109,2
N4,8/15/12,120,1400.24684,341.512658,4116,2
N4,8/15/12,120,1397.20886,368.85443,4150,2
N4,8/15/12,120,1363.79114,388.601266,4195,2
N4,8/15/12,120,1350.12025,373.411392,4203,2
N4,8/15/12,120,1327.33544,368.85443,4221,2
N4,8/15/12,120,1310.62658,377.968354,4240,2
N4,8/15/12,120,1315.18354,391.639241,4244,2
N4,8/15/12,120,1325.81646,382.525316,4251,2
N4,8/15/12,132,1258.98101,589.107595,5607,2
N4,8/15/12,132,1249.86709,569.360759,5619,2
N4,8/15/12,132,1289.36076,579.993671,5630,2
N4,8/15/12,132,1260.5,558.727848,5635,2
N4,8/15/12,132,1262.01899,540.5,5643,2
N4,8/15/12,132,1258.98101,519.234177,5649,2
N4,8/15/12,132,1266.57595,493.411392,5670,2
N4,8/15/12,132,1175.43671,560.246835,5711,2
N4,8/15/12,132,1160.24684,669.613924,5736,2
N4,8/15/12,132,1236.1962,722.778481,5768,2
N4,8/15/12,132,1183.03165,791.132911,5784,2
N4,8/15/12,132,1290.87975,757.71519,5902,2
N4,8/15/12,132,1026.57595,748.601266,6092,2
N4,8/15/12,132,1037.20886,713.664557,6104,2
N4,8/15/12,132,1064.55063,642.272152,6123,2
N4,8/15/12,132,1043.28481,602.778481,6149,2
N4,8/15/12,132,1040.24684,592.14557,6164,2
N4,8/15/12,132,1072.14557,551.132911,6184,2
N4,8/15/12,132,1020.5,543.537975,6198,2
N4,8/15/12,132,1102.52532,513.158228,6245,2
N4,8/15/12,132,1143.53798,418.981013,6268,2
N4,8/15/12,132,1204.29747,449.360759,6285,2
N4,8/15/12,132,1246.82911,432.651899,6301,2
N4,8/15/12,132,1289.36076,423.537975,6313,2
N4,8/15/12,132,1275.68987,409.867089,6324,2
N4,8/15/12,132,1301.51266,408.348101,6350,2
N4,8/15/12,132,1315.18354,390.120253,6402,2
N4,8/15/12,132,1324.29747,405.310127,6405,2
N4,8/15/12,132,1315.18354,402.272152,6406,2
N4,8/15/12,140,1251.38608,567.841772,6833,2
N4,8/15/12,140,1258.98101,584.550633,6835,2
N4,8/15/12,140,1262.01899,569.360759,6845,2
N4,8/15/12,140,1266.57595,522.272152,6851,2
N4,8/15/12,140,1262.01899,496.449367,6867,2
N4,8/15/12,140,1248.3481,516.196203,6868,2
N4,8/15/12,140,1158.72785,490.373418,6898,2
N4,8/15/12,140,1110.12025,532.905063,6915,2
N4,8/15/12,140,1094.93038,525.310127,6916,2
N4,8/15/12,140,1041.76582,461.512658,6939,2
N4,8/15/12,140,1085.81646,412.905063,6984,2
N4,8/15/12,140,1063.03165,399.234177,6986,2
N4,8/15/12,140,1142.01899,330.879747,7054,2
N4,8/15/12,140,1134.42405,347.588608,7066,2
N4,8/15/12,140,1125.31013,355.183544,7089,2
N4,8/15/12,140,1152.6519,336.955696,7100,2
N4,8/15/12,140,1152.6519,283.791139,7125,2
N4,8/15/12,140,1170.87975,247.335443,7168,2
N4,8/15/12,140,1227.08228,302.018987,7201,2
N4,8/15/12,140,1266.57595,370.373418,7232,2
N4,8/15/12,140,1280.24684,356.702532,7241,2
N4,8/15/12,140,1281.76582,370.373418,7244,2
N4,8/15/12,140,1322.77848,390.120253,7305,2
N4,8/15/12,140,1310.62658,370.373418,7311,2
N4,8/15/12,140,1322.77848,385.563291,7323,2
