colony,date,ant_id,x,y,file_name,ant_type
N2,8/13/12,6,510.05665,348.972906,1087,1
N2,8/13/12,6,510.05665,361.3867,1083,1
N2,8/13/12,6,621.780788,336.559113,1052,1
N2,8/13/12,6,593.406404,331.238916,1044,1
N2,8/13/12,6,602.273399,290.450739,1020,1
N2,8/13/12,6,589.859606,285.130542,1016,1
N2,8/13/12,7,589.859606,237.248768,8182,1
N2,8/13/12,7,586.312808,258.529557,8171,1
N2,8/13/12,7,616.460591,242.568966,8065,1
N2,8/13/12,7,598.726601,364.933498,8030,1
N2,8/13/12,7,543.751232,354.293103,8014,1
N2,8/13/12,7,559.711823,306.41133,7995,1
N2,8/13/12,7,549.071429,306.41133,7993,1
N2,8/13/12,8,784.813725,261.732493,9220,1
N2,8/13/12,8,1071.64846,708.119048,8945,1
N2,8/13/12,8,1023.2451,763.693277,8852,1
N2,8/13/12,8,811.704482,858.707283,8654,1
N2,8/13/12,8,542.796919,598.763305,8451,1
N2,8/13/12,8,521.284314,539.603641,8426,1
N2,8/13/12,8,428.063025,498.371148,8365,1
N2,8/13/12,8,458.539216,349.57563,8272,1
N2,8/13/12,8,562.516807,310.135854,8126,1
N2,8/13/12,9,329.463585,363.917367,7604,1
N2,8/13/12,9,340.219888,353.161064,7601,1
N2,8/13/12,9,324.085434,462.516807,7494,1
N2,8/13/12,9,625.261905,453.553221,7369,1
N2,8/13/12,9,671.872549,469.687675,7348,1
N2,8/13/12,9,727.446779,500.163866,7336,1
N2,8/13/12,9,630.640056,521.676471,7308,1
N2,8/13/12,9,524.869748,579.043417,7262,1
N2,8/13/12,9,548.17507,306.55042,7171,1
N2,8/13/12,10,350.97619,326.270308,3645,1
N2,8/13/12,10,517.69888,546.77451,3521,1
N2,8/13/12,10,533.833333,589.79972,3504,1
N2,8/13/12,10,679.043417,849.743697,3422,1
N2,8/13/12,10,689.79972,591.592437,3333,1
N2,8/13/12,10,682.628852,562.908964,3306,1
N2,8/13/12,10,673.665266,484.029412,3248,1
N2,8/13/12,10,761.508403,396.186275,3176,1
N2,8/13/12,10,709.519608,387.222689,3120,1
N2,8/13/12,10,684.421569,324.477591,3104,1
N2,8/13/12,10,637.810924,335.233894,3083,1
N2,8/13/12,10,584.029412,290.415966,3048,1
N2,8/13/12,200,557.208861,291.386076,1668,2
N2,8/13/12,200,555.689873,291.386076,1623,2
N2,8/13/12,200,549.613924,317.208861,1611,2
N2,8/13/12,200,546.575949,338.474684,1594,2
N2,8/13/12,200,461.512658,344.550633,1575,2
N2,8/13/12,200,464.550633,321.765823,1566,2
N2,8/13/12,200,467.588608,308.094937,1564,2
N2,8/13/12,200,472.14557,314.170886,1561,2
N2,8/13/12,201,508.601266,270.120253,3759,2
N2,8/13/12,201,511.639241,273.158228,3727,2
N2,8/13/12,201,481.259494,295.943038,3660,2
N2,8/13/12,201,473.664557,291.386076,3585,2
N2,8/13/12,201,441.765823,305.056962,3567,2
N2,8/13/12,201,450.879747,311.132911,3521,2
N2,8/13/12,201,412.905063,279.234177,3287,2
N2,8/13/12,201,444.803797,309.613924,3244,2
N2,8/13/12,201,466.06962,286.829114,3230,2
N2,8/13/12,201,470.626582,321.765823,3214,2
N2,8/13/12,201,469.107595,311.132911,3194,2
N2,8/13/12,202,546.575949,297.462025,6625,2
N2,8/13/12,202,554.170886,294.424051,6600,2
N2,8/13/12,202,557.208861,289.867089,6596,2
N2,8/13/12,202,545.056962,259.487342,6576,2
N2,8/13/12,202,517.71519,292.905063,6558,2
N2,8/13/12,202,487.335443,308.094937,6487,2
N2,8/13/12,202,475.183544,289.867089,6484,2
N2,8/13/12,202,450.879747,308.094937,6453,2
N2,8/13/12,202,447.841772,286.829114,6451,2
N2,8/13/12,202,438.727848,280.753165,6437,2
N2,8/13/12,202,438.727848,298.981013,6420,2
N2,8/13/12,202,450.879747,317.208861,6417,2
N2,8/13/12,202,426.575949,318.727848,6393,2
N2,8/13/12,202,411.386076,315.689873,6373,2
N2,8/13/12,202,388.601266,327.841772,6352,2
N2,8/13/12,202,387.082278,347.588608,6334,2
N2,8/13/12,202,426.575949,391.639241,6282,2
N2,8/13/12,202,437.208861,379.487342,6278,2
N2,8/13/12,202,441.765823,347.588608,6219,2
N2,8/13/12,202,397.71519,303.537975,6141,2
N2,8/13/12,202,461.512658,315.689873,6086,2
N2,8/13/12,202,470.626582,305.056962,6064,2
N2,8/13/12,203,572.398734,274.677215,8440,2
N2,8/13/12,203,668.094937,280.753165,8344,2
N2,8/13/12,203,662.018987,405.310127,8289,2
N2,8/13/12,203,624.044304,339.993671,8216,2
N2,8/13/12,203,625.563291,361.259494,8207,2
N2,8/13/12,203,611.892405,364.297468,8196,2
N2,8/13/12,203,567.841772,379.487342,8162,2
N2,8/13/12,203,561.765823,285.310127,8113,2
N2,8/13/12,204,555.689873,282.272152,8601,2
N2,8/13/12,204,558.727848,288.348101,8514,2
N2,8/13/12,204,511.639241,265.563291,8384,2
N2,8/13/12,204,513.158228,273.158228,8362,2
N2,8/13/12,204,534.424051,273.158228,8341,2
N2,8/13/12,204,624.044304,192.651899,8044,2
N2,8/13/12,204,1459.48734,604.297468,7958,2
N2,8/13/12,204,630.120253,239.740506,7949,2
N2,8/13/12,204,631.639241,264.044304,7802,2
N2,8/13/12,204,583.031646,297.462025,7746,2
N2,8/13/12,204,593.664557,274.677215,7736,2
N2,8/13/12,204,567.841772,276.196203,7693,2
N2,8/14/12,1,599.861702,251.351064,1777,1
N2,8/14/12,1,599.861702,284.542553,1480,1
N2,8/14/12,1,621.56383,307.521277,1459,1
N2,8/14/12,1,639.43617,310.074468,1297,1
N2,8/14/12,2,747.946809,241.138298,1918,1
N2,8/14/12,2,760.712766,278.159574,1904,1
N2,8/14/12,2,730.074468,303.691489,1837,1
N2,8/14/12,2,717.308511,298.585106,1830,1
N2,8/14/12,3,593.478723,276.882979,2912,1
N2,8/14/12,3,638.159574,324.117021,2865,1
N2,8/14/12,3,653.478723,322.840426,2857,1
N2,8/14/12,3,656.031915,319.010638,2849,1
N2,8/14/12,4,592.202128,306.244681,4831,1
N2,8/14/12,4,647.095745,347.095745,4780,1
N2,8/14/12,4,661.138298,333.053191,4776,1
N2,8/14/12,4,641.989362,311.351064,4775,1
N2,8/14/12,4,656.031915,316.457447,4768,1
N2,8/14/12,5,786.244681,325.393617,5091,1
N2,8/14/12,5,763.265957,289.648936,5074,1
N2,8/14/12,5,761.989362,352.202128,5025,1
N2,8/14/12,5,718.585106,324.117021,4976,1
N2,8/14/12,5,712.202128,303.691489,4879,1
N2,8/14/12,5,726.244681,315.180851,4784,1
N2,8/14/12,5,661.138298,331.776596,4684,1
N2,8/14/12,5,673.904255,325.393617,4678,1
N2,8/14/12,6,574.329787,350.925532,6794,1
N2,8/14/12,6,675.180851,377.734043,6692,1
N2,8/14/12,6,593.478723,339.43617,6763,1
N2,8/14/12,6,659.861702,334.329787,6640,1
N2,8/14/12,6,653.478723,324.117021,6635,1
N2,8/14/12,7,467.095745,313.904255,7374,1
N2,8/14/12,7,487.521277,335.606383,7365,1
N2,8/14/12,7,644.542553,320.287234,7076,1
N2,8/14/12,7,658.585106,317.734043,7071,1
N2,8/14/12,8,537.308511,347.095745,7517,1
N2,8/14/12,8,544.968085,335.606383,7511,1
N2,8/14/12,8,610.074468,412.202128,7460,1
N2,8/14/12,8,639.43617,367.521277,7382,1
N2,8/14/12,8,672.62766,329.223404,7274,1
N2,8/14/12,9,593.478723,316.457447,7881,1
N2,8/14/12,9,611.351064,326.670213,7871,1
N2,8/14/12,9,594.755319,370.074468,7848,1
N2,8/14/12,9,588.37234,377.734043,7838,1
N2,8/14/12,9,664.968085,329.223404,7797,1
N2,8/14/12,9,654.755319,319.010638,7792,1
N2,8/14/12,10,599.861702,285.819149,8743,1
N2,8/14/12,10,606.244681,319.010638,8674,1
N2,8/14/12,10,644.542553,336.882979,8574,1
N2,8/14/12,10,641.989362,311.351064,8529,1
N2,8/14/12,10,656.031915,322.840426,8514,1
N2,8/14/12,101,710.626582,303.537975,2337,2
N2,8/14/12,101,712.14557,300.5,2333,2
N2,8/14/12,101,713.664557,297.462025,2328,2
N2,8/14/12,101,739.487342,309.613924,2185,2
N2,8/14/12,101,698.474684,352.14557,2151,2
N2,8/14/12,101,728.85443,317.208861,2123,2
N2,8/14/12,101,724.297468,298.981013,2068,2
N2,8/14/12,101,689.360759,327.841772,2004,2
N2,8/14/12,101,721.259494,288.348101,1864,2
N2,8/14/12,101,709.107595,305.056962,1629,2
N2,8/14/12,102,715.183544,295.943038,3400,2
N2,8/14/12,102,706.06962,295.943038,3379,2
N2,8/14/12,102,730.373418,298.981013,3189,2
N2,8/14/12,102,719.514925,301.126866,3049,2
N2,8/14/12,102,703.395522,326.91791,2931,2
N2,8/14/12,102,707.588608,303.537975,2863,2
N2,8/14/12,102,736.449367,298.981013,2752,2
N2,8/14/12,102,724.297468,294.424051,2683,2
N2,8/14/12,103,715.183544,292.905063,3924,2
N2,8/14/12,103,724.297468,280.753165,3875,2
N2,8/14/12,103,710.626582,294.424051,3870,2
N2,8/14/12,103,552.651899,332.398734,3744,2
N2,8/14/12,103,584.550633,339.993671,3717,2
N2,8/14/12,103,634.677215,350.626582,3675,2
N2,8/14/12,103,633.158228,338.474684,3663,2
N2,8/14/12,103,646.829114,361.259494,3635,2
N2,8/14/12,103,660.5,346.06962,3590,2
N2,8/14/12,103,642.272152,330.879747,3583,2
N2,8/14/12,103,668.094937,327.841772,3515,2
N2,8/14/12,103,663.537975,326.322785,3495,2
N2,8/14/12,104,719.740506,291.386076,5360,2
N2,8/14/12,104,713.664557,309.613924,5335,2
N2,8/14/12,104,728.85443,305.056962,5316,2
N2,8/14/12,104,721.259494,323.28481,5312,2
N2,8/14/12,104,675.689873,370.373418,5238,2
N2,8/14/12,104,672.651899,330.879747,5208,2
N2,8/14/12,104,677.208861,329.360759,5082,2
N2,8/14/12,104,734.93038,311.132911,4991,2
N2,8/14/12,104,718.221519,314.170886,4987,2
N2,8/14/12,104,722.778481,294.424051,4974,2
N2,8/14/12,105,731.892405,286.829114,6588,2
N2,8/14/12,105,722.778481,289.867089,6545,2
N2,8/14/12,105,734.93038,274.677215,6521,2
N2,8/14/12,105,716.702532,302.018987,6405,2
N2,8/14/12,105,710.626582,303.537975,6404,2
N2,8/15/12,1,1360.71277,335.606383,1367,1
N2,8/15/12,1,1323.69149,347.095745,1354,1
N2,8/15/12,1,1310.92553,339.43617,1346,1
N2,8/15/12,1,1314.75532,336.882979,1335,1
N2,8/15/12,1,1318.58511,317.734043,1328,1
N2,8/15/12,1,1328.79787,335.606383,1327,1
N2,8/15/12,2,1335.18085,364.968085,2932,1
N2,8/15/12,2,1305.81915,356.031915,2920,1
N2,8/15/12,2,1295.60638,345.819149,2916,1
N2,8/15/12,2,1317.30851,335.606383,2903,1
N2,8/15/12,2,1322.41489,331.776596,2897,1
N2,8/15/12,3,1307.09575,366.244681,3238,1
N2,8/15/12,3,1296.88298,362.414894,3227,1
N2,8/15/12,3,1312.20213,345.819149,3222,1
N2,8/15/12,3,1304.54255,325.393617,3219,1
N2,8/15/12,3,1316.03192,331.776596,3215,1
N2,8/15/12,4,1377.30851,398.159574,4284,1
N2,8/15/12,4,1333.90426,395.606383,4226,1
N2,8/15/12,4,1321.1383,345.819149,4215,1
N2,8/15/12,4,1322.41489,331.776596,4209,1
N2,8/15/12,4,1331.35106,322.840426,4201,1
N2,8/15/12,5,1281.56383,576.882979,5960,1
N2,8/15/12,5,1268.79787,597.308511,5955,1
N2,8/15/12,5,1253.47872,584.542553,5943,1
N2,8/15/12,5,1208.79787,539.861702,5861,1
N2,8/15/12,5,1231.7766,539.861702,5853,1
N2,8/15/12,5,1249.64894,528.37234,5841,1
N2,8/15/12,5,1259.8617,468.37234,5811,1
N2,8/15/12,5,1266.24468,436.457447,5799,1
N2,8/15/12,5,1263.69149,414.755319,5779,1
N2,8/15/12,5,1277.73404,399.43617,5764,1
N2,8/15/12,5,1287.94681,372.62766,5750,1
N2,8/15/12,5,1332.62766,363.691489,5737,1
N2,8/15/12,5,1316.03192,348.37234,5731,1
N2,8/15/12,5,1331.35106,329.223404,5717,1
N2,8/15/12,6,1355.60638,419.861702,5306,1
N2,8/15/12,6,1361.98936,407.095745,5296,1
N2,8/15/12,6,1295.60638,398.159574,5261,1
N2,8/15/12,6,1286.67021,372.62766,5242,1
N2,8/15/12,6,1301.98936,363.691489,5240,1
N2,8/15/12,6,1299.43617,324.117021,5217,1
N2,8/15/12,6,1324.96809,329.223404,5212,1
N2,8/15/12,6,1314.75532,321.56383,5211,1
N2,8/15/12,7,1333.90426,382.840426,7048,1
N2,8/15/12,7,1336.45745,364.968085,7008,1
N2,8/15/12,7,1310.92553,331.776596,6990,1
N2,8/15/12,7,1322.41489,324.117021,6981,1
N2,8/15/12,7,1328.79787,326.670213,6979,1
N2,8/15/12,8,1273.90426,196.457447,5546,1
N2,8/15/12,8,1261.1383,200.287234,5538,1
N2,8/15/12,8,1281.56383,211.776596,5522,1
N2,8/15/12,8,1262.41489,215.606383,5512,1
N2,8/15/12,8,1284.11702,234.755319,5489,1
N2,8/15/12,8,1266.24468,244.968085,5481,1
N2,8/15/12,8,1279.01064,261.56383,5476,1
N2,8/15/12,8,1584.11702,108.37234,5464,1
N2,8/15/12,8,1284.11702,264.117021,5467,1
N2,8/15/12,9,1321.1383,359.861702,7544,1
N2,8/15/12,9,1319.8617,324.117021,7527,1
N2,8/15/12,10,1653.05319,416.031915,8882,1
N2,8/15/12,10,1312.20213,371.351064,8800,1
N2,8/15/12,10,1294.32979,371.351064,8796,1
N2,8/15/12,10,1318.58511,334.329787,8779,1
N2,8/15/12,10,1322.41489,329.223404,8773,1
N2,8/15/12,130,1304.13636,326.911483,6670,2
N2,8/15/12,130,1257.62919,338.9689,6611,2
N2,8/15/12,130,1264.51914,382.0311,6589,2
N2,8/15/12,130,1255.9067,382.0311,6582,2
N2,8/15/12,130,1224.90191,447.485646,6555,2
N2,8/15/12,130,1145.66746,447.485646,6515,2
N2,8/15/12,130,1159.44737,450.930622,6496,2
N2,8/15/12,130,1183.5622,404.423445,6465,2
N2,8/15/12,130,1212.8445,394.088517,6420,2
N2,8/15/12,130,1219.73445,421.648325,6404,2
N2,8/15/12,130,1261.07416,430.260766,6368,2
N2,8/15/12,130,1273.13158,399.255981,6323,2
N2,8/15/12,130,1304.13636,399.255981,5869,2
N2,8/15/12,130,1307.58134,383.753589,5851,2
N2,8/15/12,130,1292.07895,380.308612,5838,2
N2,8/15/12,130,1281.74402,387.198565,5824,2
N2,8/15/12,130,1317.91627,356.19378,5779,2
N2,8/15/12,137,1305.85885,328.633971,7555,2
N2,8/15/12,137,1262.79665,345.858852,7543,2
N2,8/15/12,137,1285.189,356.19378,7527,2
N2,8/15/12,137,1285.189,380.308612,7471,2
N2,8/15/12,137,1335.14115,354.471292,7445,2
N2,8/15/12,137,1438.49043,531.88756,7324,2
N2,8/15/12,137,1385.0933,426.815789,7282,2
N2,8/15/12,137,1324.80622,428.538278,7265,2
N2,8/15/12,137,1323.08373,507.772727,7224,2
N2,8/15/12,137,1314.47129,521.552632,7205,2
N2,8/15/12,137,1309.30383,481.935407,7115,2
N2,8/15/12,137,1274.85407,487.102871,7087,2
N2,8/15/12,137,1254.18421,395.811005,6935,2
N2,8/15/12,137,1278.29904,351.026316,6909,2
N2,8/15/12,137,1276.57656,282.126794,6894,2
N2,8/15/12,119,1307.58134,335.523923,4450,2
N2,8/15/12,119,1271.40909,399.255981,4367,2
N2,8/15/12,119,1262.79665,404.423445,4333,2
N2,8/15/12,119,1235.23684,394.088517,4293,2
N2,8/15/12,119,1202.50957,385.476077,4223,2
N2,8/15/12,119,1190.45215,344.136364,4199,2
N2,8/15/12,119,1238.68182,333.801435,4130,2
N2,8/15/12,119,1300.69139,338.9689,4067,2
N2,8/15/12,119,1293.80144,356.19378,4058,2
N2,8/15/12,133,1274.85407,275.236842,7417,2
N2,8/15/12,133,1205.95455,316.576555,7358,2
N2,8/15/12,133,1147.38995,369.973684,7305,2
N2,8/15/12,133,1157.72488,375.141148,7300,2
N2,8/15/12,133,1112.94019,399.255981,7281,2
N2,8/15/12,133,1214.56699,459.543062,7173,2
N2,8/15/12,133,1290.35646,500.882775,7079,2
N2,8/15/12,133,1211.12201,550.834928,7028,2
N2,8/15/12,133,1226.6244,559.447368,6995,2
N2,8/15/12,133,1174.94976,688.633971,6807,2
N2,8/15/12,133,1230.06938,550.834928,6630,2
N2,8/15/12,133,1204.23206,543.944976,6356,2
N2,8/15/12,133,1187.00718,471.600478,6322,2
N2,8/15/12,133,1321.36124,402.700957,6235,2
N2,8/15/12,133,1302.41388,340.691388,6194,2
N2,8/15/12,133,1319.63876,340.691388,6183,2
N4,8/13/12,1,1336.45745,390.5,1308,1
N4,8/13/12,1,1279.01064,481.138298,1292,1
N4,8/13/12,1,1268.79787,520.712766,1284,1
N4,8/13/12,1,1248.37234,533.478723,1276,1
N4,8/13/12,1,1276.45745,538.585106,1272,1
N4,8/13/12,1,1291.7766,661.138298,1249,1
N4,8/13/12,1,1243.26596,753.053191,1225,1
N4,8/13/12,2,1346.67021,722.414894,2168,1
N4,8/13/12,2,1303.26596,724.968085,2154,1
N4,8/13/12,2,1299.43617,753.053191,2144,1
N4,8/13/12,2,1303.26596,783.691489,2131,1
N4,8/13/12,3,1346.67021,722.414894,3157,1
N4,8/13/12,3,1342.84043,713.478723,3156,1
N4,8/13/12,3,1321.1383,732.62766,3150,1
N4,8/13/12,3,1321.1383,739.010638,3144,1
N4,8/13/12,3,1296.88298,755.606383,3135,1
N4,8/13/12,3,1289.2234,773.478723,3127,1
N4,8/13/12,4,1345.39362,643.265957,4572,1
N4,8/13/12,4,1350.5,641.989362,4561,1
N4,8/13/12,4,1327.52128,639.43617,4558,1
N4,8/13/12,4,1317.30851,661.138298,4551,1
N4,8/13/12,4,1327.52128,673.904255,4537,1
N4,8/13/12,4,1331.35106,698.159574,4526,1
N4,8/13/12,4,1332.62766,691.776596,4516,1
N4,8/13/12,4,1307.09575,726.244681,4507,1
N4,8/13/12,4,1304.54255,733.904255,4493,1
N4,8/13/12,4,1281.56383,781.138298,4481,1
N4,8/13/12,5,1335.18085,336.882979,5310,1
N4,8/13/12,5,1323.69149,315.180851,5307,1
N4,8/13/12,5,1261.1383,386.670213,5294,1
N4,8/13/12,5,1203.69149,407.095745,5285,1
N4,8/13/12,5,1178.15957,424.968085,5279,1
N4,8/13/12,5,1125.81915,439.010638,5260,1
N4,8/13/12,5,1130.92553,509.223404,5241,1
N4,8/13/12,5,1226.67021,530.925532,5219,1
N4,8/13/12,5,1267.52128,556.457447,5212,1
N4,8/13/12,5,1263.69149,592.202128,5207,1
N4,8/13/12,5,1331.35106,574.329787,5197,1
N4,8/13/12,5,1342.84043,589.648936,5190,1
N4,8/13/12,5,1323.69149,599.861702,5187,1
N4,8/13/12,5,1323.69149,627.946809,5184,1
N4,8/13/12,5,1322.41489,625.393617,5177,1
N4,8/13/12,5,1324.96809,654.755319,5170,1
N4,8/13/12,5,1308.37234,666.244681,5157,1
N4,8/13/12,5,1319.8617,676.457447,5153,1
N4,8/13/12,5,1296.88298,685.393617,5141,1
N4,8/13/12,5,1316.03192,680.287234,5130,1
N4,8/13/12,5,1312.20213,723.691489,5105,1
N4,8/13/12,5,1291.7766,776.031915,5078,1
N4,8/13/12,6,1351.7766,736.457447,5225,1
N4,8/13/12,6,1365.81915,724.968085,5224,1
N4,8/13/12,6,1339.01064,718.585106,5220,1
N4,8/13/12,6,1328.79787,754.329787,5206,1
N4,8/13/12,6,1314.75532,749.223404,5196,1
N4,8/13/12,6,1312.20213,758.159574,5185,1
N4,8/13/12,6,1318.58511,761.989362,5175,1
N4,8/13/12,6,1326.24468,767.095745,5174,1
N4,8/13/12,6,1318.58511,776.031915,5172,1
N4,8/13/12,7,1345.39362,675.180851,6933,1
N4,8/13/12,7,1350.5,664.968085,6932,1
N4,8/13/12,7,1328.79787,677.734043,6924,1
N4,8/13/12,7,1317.30851,684.117021,6914,1
N4,8/13/12,7,1293.05319,693.053191,6901,1
N4,8/13/12,7,1300.71277,712.202128,6884,1
N4,8/13/12,7,1304.54255,755.606383,6873,1
N4,8/13/12,7,1280.28723,772.202128,6860,1
N4,8/13/12,8,1342.84043,647.095745,7396,1
N4,8/13/12,8,1337.73404,634.329787,7386,1
N4,8/13/12,8,1324.96809,663.691489,7382,1
N4,8/13/12,8,1327.52128,677.734043,7379,1
N4,8/13/12,8,1336.45745,684.117021,7378,1
N4,8/13/12,8,1275.18085,745.393617,7362,1
N4,8/13/12,8,1261.1383,754.329787,7360,1
N4,8/13/12,8,1268.79787,768.37234,7358,1
N4,8/13/12,9,1346.67021,733.904255,7931,1
N4,8/13/12,9,1337.73404,765.819149,7913,1
N4,8/13/12,9,1323.69149,777.308511,7905,1
N4,8/13/12,10,1353.05319,737.734043,9298,1
N4,8/13/12,10,1359.43617,728.797872,9296,1
N4,8/13/12,10,1383.69149,745.393617,9304,1
N4,8/13/12,10,1373.47872,758.159574,9287,1
N4,8/13/12,10,1369.64894,724.968085,9273,1
N4,8/13/12,10,1340.28723,710.925532,9258,1
N4,8/13/12,10,1354.32979,698.159574,9252,1
N4,8/13/12,10,1328.79787,714.755319,9244,1
N4,8/13/12,10,1344.11702,732.62766,9240,1
N4,8/13/12,10,1319.8617,745.393617,9239,1
N4,8/13/12,10,1281.56383,776.031915,9228,1
N4,8/13/12,130,1325.40674,774.474175,8943,2
N4,8/13/12,130,1401.33214,734.187231,8966,2
N4,8/13/12,130,1409.07963,738.835725,8987,2
N4,8/13/12,130,1398.23314,726.439742,8988,2
N4,8/13/12,130,1404.43113,738.835725,8998,2
N4,8/13/12,130,1385.83716,704.746772,9056,2
N4,8/13/12,130,1340.90172,683.053802,9075,2
N4,8/13/12,130,1319.20875,577.687948,9113,2
N4,8/13/12,130,1323.85725,552.895983,9170,2
N4,8/13/12,130,1317.65925,557.544476,9157,2
N4,8/13/12,130,1339.35222,579.237446,9137,2
N4,8/13/12,131,1260.5,710.626582,4179,2
N4,8/13/12,131,1274.17089,649.867089,4193,2
N4,8/13/12,131,1260.5,631.639241,4195,2
N4,8/13/12,131,1289.36076,613.411392,4213,2
N4,8/13/12,131,1287.84177,602.778481,4234,2
N4,8/13/12,131,1287.84177,610.373418,4262,2
N4,8/13/12,131,1266.57595,583.031646,4279,2
N4,8/13/12,131,1251.38608,589.107595,4318,2
N4,8/13/12,131,1246.82911,555.689873,4361,2
N4,8/13/12,131,1237.71519,578.474684,4372,2
N4,8/13/12,132,1318.22152,569.360759,5620,2
N4,8/13/12,132,1295.43671,595.183544,5625,2
N4,8/13/12,132,1258.98101,587.588608,5634,2
N4,8/13/12,132,1237.71519,567.841772,5650,2
N4,8/13/12,132,1260.5,672.651899,5680,2
N4,8/13/12,132,1272.6519,668.094937,5684,2
N4,8/13/12,132,1245.31013,709.107595,5696,2
N4,8/13/12,132,1255.94304,757.71519,5707,2
N4,8/13/12,133,1342.52532,573.917722,784,2
N4,8/13/12,133,1348.60127,575.436709,773,2
N4,8/13/12,133,1339.48734,631.639241,751,2
N4,8/13/12,133,1351.63924,596.702532,759,2
N4,8/13/12,133,1344.0443,651.386076,742,2
N4,8/13/12,133,1345.56329,692.398734,717,2
N4,8/13/12,133,1313.66456,689.360759,692,2
N4,8/13/12,133,1277.20886,690.879747,680,2
N4,8/13/12,133,1272.6519,719.740506,659,2
N4,8/13/12,133,1266.57595,753.158228,655,2
N4,8/13/12,133,1307.58861,681.765823,689,2
N4,8/13/12,133,1322.77848,645.310127,736,2
N4,8/14/12,1,964.688482,197.044503,1197,1
N4,8/14/12,1,963.013089,240.604712,1183,1
N4,8/14/12,1,946.259162,264.060209,1175,1
N4,8/14/12,1,916.102094,257.358639,1169,1
N4,8/14/12,1,921.128272,284.164921,1165,1
N4,8/14/12,1,875.89267,240.604712,1149,1
N4,8/14/12,1,894.32199,243.955497,1120,1
N4,8/14/12,1,899.348168,300.918848,1096,1
N4,8/14/12,1,880.918848,327.725131,1085,1
N4,8/14/12,1,897.672775,359.557592,1076,1
